date,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day
2017-09-13 18:30:00,28.611998,80.69746,4.440553
2017-09-14 18:30:00,28.739082,81.53181,4.1019535
2017-09-15 18:30:00,28.662,84.2966,3.9105184
2017-09-16 18:30:00,26.743248,86.587746,1.6978058
2017-09-17 18:30:00,28.220331,72.5261,4.0385923
2017-09-18 18:30:00,29.243254,68.78054,5.595646
2017-09-19 18:30:00,28.972414,69.02535,5.879197
2017-09-20 18:30:00,28.94533,69.88412,5.577248
2017-09-21 18:30:00,28.311998,81.92475,4.029895
2017-09-22 18:30:00,28.820335,82.118484,4.35416
2017-09-23 18:30:00,28.22242,85.28836,4.096414
2017-09-24 18:30:00,27.411995,84.8052,3.2919357
2017-09-25 18:30:00,27.232834,86.63824,3.0536819
2017-09-26 18:30:00,27.551588,85.11287,3.7321167
2017-09-27 18:30:00,27.137003,85.78024,3.3078675
2017-09-28 18:30:00,27.974503,81.56705,3.4115617
2017-09-29 18:30:00,27.884916,84.8391,3.5434399
2017-09-30 18:30:00,27.6995,85.52062,4.0152254
2017-10-01 18:30:00,27.628664,84.10012,4.4348545
2017-10-02 18:30:00,27.88283,85.76163,4.449646
2017-10-03 18:30:00,27.564081,83.87193,4.320856
2017-10-04 18:30:00,27.1745,85.6881,4.258154
2017-10-05 18:30:00,27.50158,83.662094,4.347842
2017-10-06 18:30:00,28.012,82.65777,4.105601
2017-10-07 18:30:00,28.336998,82.28684,4.3420606
2017-10-08 18:30:00,28.103666,83.14652,4.2368927
2017-10-09 18:30:00,27.884918,83.726845,4.4365506
2017-10-10 18:30:00,27.862005,83.513016,4.0444083
2017-10-11 18:30:00,27.539087,85.81372,3.9047713
2017-10-12 18:30:00,27.043251,86.21195,1.9222778
2017-10-13 18:30:00,27.116163,86.38111,2.5148728
2017-10-14 18:30:00,27.487,85.03956,2.9751618
2017-10-15 18:30:00,26.818247,87.31748,1.7963578
2017-10-16 18:30:00,27.387001,84.0086,2.000271
2017-10-17 18:30:00,28.170332,81.57833,2.48781
2017-10-18 18:30:00,28.364084,80.104774,3.3486958
2017-10-19 18:30:00,28.576584,84.98637,4.2142887
2017-10-20 18:30:00,28.687002,85.65867,4.0558586
2017-10-21 18:30:00,28.564085,83.26606,4.333587
2017-10-22 18:30:00,28.63075,83.022675,4.3765597
2017-10-23 18:30:00,28.076584,83.73513,4.278376
2017-10-24 18:30:00,27.70783,83.060875,3.7337983
2017-10-25 18:30:00,26.659912,85.95002,3.0670183
2017-10-26 18:30:00,26.524498,82.12477,2.9330623
2017-10-27 18:30:00,27.620333,76.1,4.105077
2017-10-28 18:30:00,27.393248,77.852005,4.2039824
2017-10-29 18:30:00,24.978668,91.11201,1.657443
2017-10-30 18:30:00,24.686996,92.17747,0.9792351
2017-10-31 18:30:00,24.90158,91.58865,1.5997275
2017-11-01 18:30:00,25.166166,89.37832,1.7562133
2017-11-02 18:30:00,25.189081,79.375404,2.2174819
2017-11-03 18:30:00,24.795334,91.87672,1.136664
2017-11-04 18:30:00,25.5745,89.734215,2.7140079
2017-11-05 18:30:00,25.614084,88.2555,2.0121481
2017-11-06 18:30:00,25.643248,88.77282,2.7919366
2017-11-07 18:30:00,26.64325,80.49845,4.199443
2017-11-08 18:30:00,27.105751,74.99522,4.7181907
2017-11-09 18:30:00,26.745333,77.249275,2.8764896
2017-11-10 18:30:00,26.768251,77.08881,3.5513706
2017-11-11 18:30:00,24.678667,91.69474,0.8535666
2017-11-12 18:30:00,23.8495,92.03838,1.0774822
2017-11-13 18:30:00,24.195333,88.49506,1.2843243
2017-11-14 18:30:00,26.843248,81.99703,3.4987247
2017-11-15 18:30:00,27.359915,84.54174,3.413642
2017-11-16 18:30:00,27.180754,85.13979,3.5530257
2017-11-17 18:30:00,26.901583,85.86579,3.5915973
2017-11-18 18:30:00,26.89325,85.957245,3.2341924
2017-11-19 18:30:00,26.780748,85.93679,3.2275124
2017-11-20 18:30:00,26.80367,86.159355,3.2132323
2017-11-21 18:30:00,27.1995,78.10639,4.2329855
2017-11-22 18:30:00,26.757833,79.63601,3.859982
2017-11-23 18:30:00,26.314081,81.399826,3.662573
2017-11-24 18:30:00,26.593248,73.44939,4.0178976
2017-11-25 18:30:00,25.90992,87.21234,2.6140146
2017-11-26 18:30:00,26.38283,83.660866,3.223378
2017-11-27 18:30:00,26.778666,77.27458,3.7717829
2017-11-28 18:30:00,26.245333,79.20077,3.4479847
2017-11-29 18:30:00,25.293253,89.64911,2.3069332
2017-11-30 18:30:00,25.562002,84.534325,2.4832506
2017-12-01 18:30:00,26.30575,69.67535,4.481757
2017-12-02 18:30:00,25.89742,71.00771,3.8541923
2017-12-03 18:30:00,25.378664,76.007484,2.8182564
2017-12-04 18:30:00,25.897417,76.28631,3.4705935
2017-12-05 18:30:00,25.751585,73.61079,3.676351
2017-12-06 18:30:00,25.264084,75.2497,3.5191312
2017-12-07 18:30:00,24.580748,77.40435,3.9809458
2017-12-08 18:30:00,25.26825,80.182686,3.7377875
2017-12-09 18:30:00,25.184914,83.0761,3.6788988
2017-12-10 18:30:00,25.201584,83.48171,3.6202917
2017-12-11 18:30:00,25.405752,85.98575,3.0786169
2017-12-12 18:30:00,25.499496,82.96648,3.2833529
2017-12-13 18:30:00,25.378668,81.06069,3.4255033
2017-12-14 18:30:00,26.11617,78.23203,3.6373153
2017-12-15 18:30:00,26.278666,71.40687,4.243927
2017-12-16 18:30:00,26.297417,65.728165,4.8218365
2017-12-17 18:30:00,25.791166,65.488045,4.5554004
2017-12-18 18:30:00,25.587,65.51037,4.7438025
2017-12-19 18:30:00,25.053663,70.54044,4.351253
2017-12-20 18:30:00,24.905748,80.005,2.76068
2017-12-21 18:30:00,25.201582,77.11474,3.8583858
2017-12-22 18:30:00,25.216164,74.087,3.9007874
2017-12-23 18:30:00,24.81825,73.531105,3.5972617
2017-12-24 18:30:00,25.076586,76.98946,3.4011962
2017-12-25 18:30:00,25.141167,74.22635,4.1506095
2017-12-26 18:30:00,24.780745,70.89586,4.191698
2017-12-27 18:30:00,24.959917,59.315487,4.4308424
2017-12-28 18:30:00,25.064081,67.53783,3.9275157
2017-12-29 18:30:00,24.5995,76.71367,3.4749227
2017-12-30 18:30:00,24.853666,79.24341,3.536755
2017-12-31 18:30:00,25.014084,79.544914,3.8940885
2018-01-01 18:30:00,24.534918,83.303474,3.193069
2018-01-02 18:30:00,25.21408,78.3379,3.947327
2018-01-03 18:30:00,25.155752,66.389656,4.662866
2018-01-04 18:30:00,24.232828,62.374054,4.611848
2018-01-05 18:30:00,23.818247,62.700596,4.4609447
2018-01-06 18:30:00,23.607834,64.61208,4.610078
2018-01-07 18:30:00,24.318247,67.0678,4.562847
2018-01-08 18:30:00,25.134916,72.49789,3.0877538
2018-01-09 18:30:00,24.807833,83.77417,2.2732675
2018-01-10 18:30:00,25.316164,80.19048,3.3989792
2018-01-11 18:30:00,24.74533,82.63404,3.8218842
2018-01-12 18:30:00,24.297419,85.95046,3.6441276
2018-01-13 18:30:00,24.520332,82.608086,3.717759
2018-01-14 18:30:00,24.436998,81.89696,3.821481
2018-01-15 18:30:00,24.853666,79.297714,3.7335565
2018-01-16 18:30:00,23.866167,77.0321,4.0440645
2018-01-17 18:30:00,23.978666,68.716545,4.4010973
2018-01-18 18:30:00,23.628664,65.914406,4.5937614
2018-01-19 18:30:00,23.64325,68.10657,4.326885
2018-01-20 18:30:00,23.712,66.84901,4.4058204
2018-01-21 18:30:00,24.172417,65.593895,3.9999347
2018-01-22 18:30:00,24.13283,67.976234,4.3407626
2018-01-23 18:30:00,23.918251,75.121475,4.1727395
2018-01-24 18:30:00,23.978666,79.26532,4.278769
2018-01-25 18:30:00,24.322412,77.05445,4.1950603
2018-01-26 18:30:00,24.389082,74.27598,4.344077
2018-01-27 18:30:00,24.397415,70.4613,4.583224
2018-01-28 18:30:00,24.586998,72.024315,4.5282393
2018-01-29 18:30:00,23.957838,72.45126,4.552286
2018-01-30 18:30:00,23.278666,71.5935,4.52286
2018-01-31 18:30:00,22.499498,73.08503,4.5310574
2018-02-01 18:30:00,23.047417,73.30059,4.588728
2018-02-02 18:30:00,23.11825,67.95857,4.6984434
2018-02-03 18:30:00,23.414083,63.881992,4.6408887
2018-02-04 18:30:00,24.799498,61.922718,4.6192384
2018-02-05 18:30:00,24.862,76.9812,3.4169893
2018-02-06 18:30:00,25.668245,81.16393,3.893967
2018-02-07 18:30:00,25.845335,78.03461,4.1809845
2018-02-08 18:30:00,25.095331,80.59017,4.260947
2018-02-09 18:30:00,25.709915,76.64098,4.278465
2018-02-10 18:30:00,26.061998,72.086136,4.5644317
2018-02-11 18:30:00,26.034912,68.71055,4.6798406
2018-02-12 18:30:00,25.736998,71.65908,4.409071
2018-02-13 18:30:00,26.24325,73.22714,4.4772863
2018-02-14 18:30:00,26.25575,74.42977,4.7592845
2018-02-15 18:30:00,25.501581,75.437035,4.8094997
2018-02-16 18:30:00,24.949501,77.80965,4.4644113
2018-02-17 18:30:00,24.841166,75.04113,4.7634363
2018-02-18 18:30:00,24.745333,73.64979,4.6403537
2018-02-19 18:30:00,24.703667,75.34664,4.6434116
2018-02-20 18:30:00,24.709915,75.51668,4.7323747
2018-02-21 18:30:00,24.549498,75.973526,4.7709327
2018-02-22 18:30:00,24.639084,73.38527,4.7462077
2018-02-23 18:30:00,25.686998,71.0183,5.0023127
2018-02-24 18:30:00,25.959915,72.20719,5.202449
2018-02-25 18:30:00,25.8495,72.3779,5.3487597
2018-02-26 18:30:00,25.680748,74.56178,5.1959243
2018-02-27 18:30:00,25.341166,80.3243,4.8146343
2018-02-28 18:30:00,25.878668,78.37599,4.993752
2018-03-01 18:30:00,25.991163,72.88935,5.2942395
2018-03-02 18:30:00,25.24325,72.24621,5.3174834
2018-03-03 18:30:00,25.170334,73.59642,5.384028
2018-03-04 18:30:00,24.351583,78.62653,4.9520726
2018-03-05 18:30:00,25.578665,75.813576,4.9983563
2018-03-06 18:30:00,25.612,74.42429,5.1478004
2018-03-07 18:30:00,25.155748,76.86433,5.1535015
2018-03-08 18:30:00,26.457832,77.672585,5.0604525
2018-03-09 18:30:00,26.543251,79.14597,4.9806867
2018-03-10 18:30:00,26.4245,78.884895,4.929993
2018-03-11 18:30:00,27.299498,77.62296,5.120986
2018-03-12 18:30:00,27.889084,76.67713,4.5028615
2018-03-13 18:30:00,28.001585,77.71813,4.990395
2018-03-14 18:30:00,27.912,78.67499,5.1914635
2018-03-15 18:30:00,28.130747,78.95667,4.537368
2018-03-16 18:30:00,26.941168,77.78718,2.48258
2018-03-17 18:30:00,27.62867,69.54058,5.346247
2018-03-18 18:30:00,27.391165,69.24141,5.448256
2018-03-19 18:30:00,26.68075,76.805214,5.395397
2018-03-20 18:30:00,27.491165,77.365005,5.5050683
2018-03-21 18:30:00,28.134916,78.99152,5.2227354
2018-03-22 18:30:00,28.487001,80.39922,5.1449904
2018-03-23 18:30:00,28.28908,79.666336,5.083878
2018-03-24 18:30:00,27.80575,75.15629,5.3871665
2018-03-25 18:30:00,27.516172,74.63426,5.3962617
2018-03-26 18:30:00,28.109917,77.98672,5.407236
2018-03-27 18:30:00,28.755747,80.08854,5.365677
2018-03-28 18:30:00,28.984919,78.94268,5.634788
2018-03-29 18:30:00,28.824503,80.2868,5.333903
2018-03-30 18:30:00,28.799498,79.95712,4.9880023
2018-03-31 18:30:00,28.578667,82.525505,5.051134
2018-04-01 18:30:00,28.572416,79.29157,4.92562
2018-04-02 18:30:00,28.32033,80.27276,4.9696484
2018-04-03 18:30:00,28.197418,78.33163,5.517015
2018-04-04 18:30:00,28.26825,75.367805,5.656964
2018-04-05 18:30:00,28.378668,75.52729,5.5690594
2018-04-06 18:30:00,28.670336,76.91185,5.4958935
2018-04-07 18:30:00,28.374498,78.11129,4.8718076
2018-04-08 18:30:00,28.87242,70.91634,5.8012056
2018-04-09 18:30:00,28.970335,72.71008,5.559528
2018-04-10 18:30:00,28.89325,78.00181,5.0915065
2018-04-11 18:30:00,29.24533,75.87926,5.584051
2018-04-12 18:30:00,29.30575,75.89178,5.252121
2018-04-13 18:30:00,29.266161,76.83033,5.1970162
2018-04-14 18:30:00,29.57033,75.65955,5.189637
2018-04-15 18:30:00,29.782831,76.08818,5.3577304
2018-04-16 18:30:00,29.707832,75.83972,5.6461754
2018-04-17 18:30:00,29.672415,74.572395,6.03
2018-04-18 18:30:00,30.295328,74.30845,6.0332775
2018-04-19 18:30:00,30.5745,74.29774,6.227062
2018-04-20 18:30:00,30.4245,74.51324,5.954402
2018-04-21 18:30:00,30.00575,76.09842,5.8075185
2018-04-22 18:30:00,30.014086,76.99818,5.9037476
2018-04-23 18:30:00,29.887,73.47585,6.0291815
2018-04-24 18:30:00,30.112,73.527596,5.909385
2018-04-25 18:30:00,30.139084,75.41375,6.0100245
2018-04-26 18:30:00,30.189087,74.86736,6.028889
2018-04-27 18:30:00,29.87242,75.39298,5.8517222
2018-04-28 18:30:00,29.94117,76.35941,5.7949877
2018-04-29 18:30:00,30.716164,73.86808,6.350668
2018-04-30 18:30:00,31.082834,74.635635,6.3700886
2018-05-01 18:30:00,30.907835,75.6201,6.0611153
2018-05-02 18:30:00,30.355745,75.9955,5.9444084
2018-05-03 18:30:00,29.866165,75.824425,5.260945
2018-05-04 18:30:00,29.947418,74.74919,5.7192497
2018-05-05 18:30:00,30.097414,75.378204,5.761724
2018-05-06 18:30:00,30.609915,75.1972,5.875119
2018-05-07 18:30:00,30.5745,75.60078,5.0511847
2018-05-08 18:30:00,30.464079,73.97656,5.6885276
2018-05-09 18:30:00,30.153666,74.92994,5.4736686
2018-05-10 18:30:00,30.789083,72.41696,6.0944195
2018-05-11 18:30:00,30.766165,74.121086,6.0394664
2018-05-12 18:30:00,30.639082,73.30483,5.967919
2018-05-13 18:30:00,30.174501,74.746544,5.651284
2018-05-14 18:30:00,29.91825,74.5344,5.3603444
2018-05-15 18:30:00,30.022415,74.72268,5.395811
2018-05-16 18:30:00,30.35575,74.08921,5.8785396
2018-05-17 18:30:00,30.35158,73.61114,5.601091
2018-05-18 18:30:00,30.878664,73.81697,6.160408
2018-05-19 18:30:00,30.90158,72.48562,6.2789645
2018-05-20 18:30:00,30.495329,75.48398,5.706005
2018-05-21 18:30:00,30.322412,76.33301,5.3927617
2018-05-22 18:30:00,29.922415,76.18049,5.3401327
2018-05-23 18:30:00,29.98908,73.1674,5.4172535
2018-05-24 18:30:00,29.639084,76.62684,4.6372733
2018-05-25 18:30:00,29.947418,75.73774,5.2664886
2018-05-26 18:30:00,30.061998,75.1925,5.286513
2018-05-27 18:30:00,30.62033,74.57575,4.786556
2018-05-28 18:30:00,32.526585,66.2881,6.6173635
2018-05-29 18:30:00,32.34325,63.0154,6.770728
2018-05-30 18:30:00,31.945335,68.708565,6.2053924
2018-05-31 18:30:00,31.278666,73.046646,5.649544
2018-06-01 18:30:00,30.347414,75.1166,5.2839866
2018-06-02 18:30:00,30.182837,71.49067,5.296463
2018-06-03 18:30:00,31.141165,66.72558,5.8011513
2018-06-04 18:30:00,31.295332,69.819214,5.6348925
2018-06-05 18:30:00,31.049498,72.302666,5.4025364
2018-06-06 18:30:00,31.011995,70.75693,5.2453294
2018-06-07 18:30:00,32.26825,55.44708,6.6148925
2018-06-08 18:30:00,32.66408,50.710728,8.062469
2018-06-09 18:30:00,32.96408,50.33572,7.6914515
2018-06-10 18:30:00,31.98908,56.335052,6.357561
2018-06-11 18:30:00,32.41617,54.03351,6.386998
2018-06-12 18:30:00,31.80783,59.65244,6.054739
2018-06-13 18:30:00,32.334915,55.15964,6.8278966
2018-06-14 18:30:00,31.939087,59.16998,6.3720255
2018-06-15 18:30:00,30.936996,64.927925,5.825691
2018-06-16 18:30:00,32.112,53.225143,6.8960648
2018-06-17 18:30:00,32.187,54.499477,7.236588
2018-06-18 18:30:00,31.27242,58.89258,7.115269
2018-06-19 18:30:00,31.282831,62.171864,6.680288
2018-06-20 18:30:00,31.411997,59.73171,6.6194887
2018-06-21 18:30:00,31.16825,59.240784,6.050438
2018-06-22 18:30:00,30.62658,65.50127,5.7982116
2018-06-23 18:30:00,29.703667,69.86378,4.9464126
2018-06-24 18:30:00,29.901583,70.88763,4.8394146
2018-06-25 18:30:00,31.486998,57.26425,6.7857137
2018-06-26 18:30:00,30.472414,62.007725,5.3079166
2018-06-27 18:30:00,30.184914,64.32636,4.9826064
2018-06-28 18:30:00,29.764084,71.459564,4.8742924
2018-06-29 18:30:00,29.007835,73.14727,3.9249406
2018-06-30 18:30:00,28.847418,77.46384,4.0884247
2018-07-01 18:30:00,27.941168,82.30092,4.4183025
2018-07-02 18:30:00,28.626589,75.30331,5.553882
2018-07-03 18:30:00,29.851587,70.71685,5.406006
2018-07-04 18:30:00,30.205751,65.883934,6.089587
2018-07-05 18:30:00,30.076584,62.581722,5.1220093
2018-07-06 18:30:00,29.212,65.277695,3.8690786
2018-07-07 18:30:00,30.851583,56.56239,5.381974
2018-07-08 18:30:00,30.3245,62.69488,5.1944513
2018-07-09 18:30:00,30.176588,63.262238,5.621764
2018-07-10 18:30:00,29.880747,62.599365,5.085434
2018-07-11 18:30:00,30.480753,56.41063,5.6806016
2018-07-12 18:30:00,30.355745,59.913116,5.4692154
2018-07-13 18:30:00,30.966166,55.600025,6.02405
2018-07-14 18:30:00,31.512,52.436565,6.0084295
2018-07-15 18:30:00,32.293247,48.3064,7.4395
2018-07-16 18:30:00,32.126583,49.12706,7.7201533
2018-07-17 18:30:00,32.38283,48.53287,7.11689
2018-07-18 18:30:00,32.232838,50.826294,7.6753287
2018-07-19 18:30:00,31.830748,51.58574,6.088804
2018-07-20 18:30:00,31.912003,51.109097,6.467732
2018-07-21 18:30:00,31.47658,55.27567,6.2780957
2018-07-22 18:30:00,31.69533,54.464935,6.8168254
2018-07-23 18:30:00,31.105745,61.421432,5.9802785
2018-07-24 18:30:00,30.632833,62.879086,5.4167676
2018-07-25 18:30:00,29.884916,71.13144,5.1040187
2018-07-26 18:30:00,29.382833,71.228935,5.094326
2018-07-27 18:30:00,29.989082,65.71663,5.876368
2018-07-28 18:30:00,30.045332,69.27929,5.8165536
2018-07-29 18:30:00,30.553667,68.29389,5.4965577
2018-07-30 18:30:00,30.289083,65.58179,5.723644
2018-07-31 18:30:00,30.172417,64.976204,5.746877
2018-08-01 18:30:00,30.322418,64.42899,5.667939
2018-08-02 18:30:00,30.205751,65.246376,5.2488785
2018-08-03 18:30:00,29.866165,66.157814,5.444376
2018-08-04 18:30:00,29.687002,65.353355,5.567665
2018-08-05 18:30:00,30.707832,56.47221,5.7773027
2018-08-06 18:30:00,30.241167,56.70818,5.291526
2018-08-07 18:30:00,30.186996,60.2466,5.689955
2018-08-08 18:30:00,29.347414,71.94033,5.061237
2018-08-09 18:30:00,28.5745,70.92046,3.6784222
2018-08-10 18:30:00,25.928665,84.82494,1.7628901
2018-08-11 18:30:00,28.914087,63.44042,4.6975865
2018-08-12 18:30:00,28.847418,64.95821,4.3906636
2018-08-13 18:30:00,26.980751,78.070564,2.7267802
2018-08-14 18:30:00,26.2245,87.31498,1.7487111
2018-08-15 18:30:00,29.195333,67.18421,5.6867223
2018-08-16 18:30:00,29.41825,66.75378,5.3167014
2018-08-17 18:30:00,30.18075,59.517735,5.75962
2018-08-18 18:30:00,30.122416,60.4428,5.561142
2018-08-19 18:30:00,30.34117,59.693516,5.553434
2018-08-20 18:30:00,30.103666,62.332867,6.1781116
2018-08-21 18:30:00,29.978666,64.49321,5.890356
2018-08-22 18:30:00,29.649498,69.144264,5.5762663
2018-08-23 18:30:00,28.497416,73.31047,3.76814
2018-08-24 18:30:00,28.545332,73.27398,2.8712506
2018-08-25 18:30:00,29.234917,69.08282,4.6586304
2018-08-26 18:30:00,28.680748,68.924706,4.1164517
2018-08-27 18:30:00,28.512,73.92794,4.62292
2018-08-28 18:30:00,28.701584,73.74961,5.364555
2018-08-29 18:30:00,29.397415,71.022514,5.249527
2018-08-30 18:30:00,27.464087,81.15331,3.5681348
2018-08-31 18:30:00,28.06825,78.23223,3.4999917
2018-09-01 18:30:00,28.799501,79.31199,4.784186
2018-09-02 18:30:00,28.676584,77.93487,4.613348
2018-09-03 18:30:00,29.076582,77.701775,5.0291414
2018-09-04 18:30:00,28.737001,79.68165,4.378082
2018-09-05 18:30:00,29.451584,72.85747,5.3348317
2018-09-06 18:30:00,29.701582,68.385,5.982958
2018-09-07 18:30:00,29.468248,69.16255,5.383203
2018-09-08 18:30:00,29.137001,73.45692,5.119776
2018-09-09 18:30:00,28.739084,79.04708,4.5070806
2018-09-10 18:30:00,28.91408,77.89588,5.274123
2018-09-11 18:30:00,28.703667,80.58698,4.9009523
2018-09-12 18:30:00,29.101587,76.42535,5.4450607
2018-09-13 18:30:00,29.126585,77.98443,5.0853596
2018-09-14 18:30:00,28.993246,77.108055,5.376395
2018-09-15 18:30:00,28.0245,78.46395,3.626264
2018-09-16 18:30:00,26.922417,83.41113,2.410608
2018-09-17 18:30:00,26.814085,84.0888,2.78397
2018-09-18 18:30:00,26.697412,77.92276,2.3786144
2018-09-19 18:30:00,27.980751,74.82754,3.7173676
2018-09-20 18:30:00,28.264086,77.153755,4.7843943
2018-09-21 18:30:00,28.068247,82.11188,4.6692257
2018-09-22 18:30:00,28.389084,80.06649,4.7150373
2018-09-23 18:30:00,27.828667,83.74081,4.543945
2018-09-24 18:30:00,28.049501,81.84635,4.6918144
2018-09-25 18:30:00,28.032831,81.34058,4.596742
2018-09-26 18:30:00,28.005753,82.34427,4.328386
2018-09-27 18:30:00,27.970331,80.8023,4.3203487
2018-09-28 18:30:00,28.151583,80.89001,4.4540114
2018-09-29 18:30:00,28.651583,79.780014,4.6733956
2018-09-30 18:30:00,28.601583,79.86198,4.55213
2018-10-01 18:30:00,28.441168,80.69769,4.466712
2018-10-02 18:30:00,28.0745,81.76501,4.388763
2018-10-03 18:30:00,26.647415,87.18985,2.1083186
2018-10-04 18:30:00,26.622414,87.92764,2.2808127
2018-10-05 18:30:00,27.401587,85.32935,3.9779732
2018-10-06 18:30:00,27.418245,84.54217,3.951599
2018-10-07 18:30:00,27.470337,84.753075,3.621743
2018-10-08 18:30:00,27.993248,78.43781,4.785777
2018-10-09 18:30:00,28.332832,68.91381,4.892236
2018-10-10 18:30:00,28.926582,70.81727,5.6587462
2018-10-11 18:30:00,28.932838,79.10273,5.002991
2018-10-12 18:30:00,29.005753,78.78533,5.1077514
2018-10-13 18:30:00,28.784914,80.28724,4.662438
2018-10-14 18:30:00,28.409914,80.483864,4.101378
2018-10-15 18:30:00,27.676582,82.79893,3.9007294
2018-10-16 18:30:00,26.841164,84.884415,3.5361426
2018-10-17 18:30:00,26.266169,84.15951,2.5583086
2018-10-18 18:30:00,26.926582,82.41494,3.8459997
2018-10-19 18:30:00,27.149496,74.12952,4.413083
2018-10-20 18:30:00,26.534918,82.83233,2.5132334
2018-10-21 18:30:00,27.13075,76.47328,4.606294
2018-10-22 18:30:00,26.211996,79.32488,4.568205
2018-10-23 18:30:00,26.74325,77.50005,4.6881356
2018-10-24 18:30:00,27.87867,72.73031,4.927389
2018-10-25 18:30:00,28.112,69.12318,5.219039
2018-10-26 18:30:00,28.030748,65.90261,5.732604
2018-10-27 18:30:00,27.49742,70.130035,5.164739
2018-10-28 18:30:00,27.430748,73.26713,4.9375796
2018-10-29 18:30:00,26.718248,84.22522,3.1898801
2018-10-30 18:30:00,26.02658,88.46877,2.4698205
2018-10-31 18:30:00,25.397417,91.6268,1.3884441
2018-11-01 18:30:00,26.753668,84.33118,2.8436747
2018-11-02 18:30:00,27.349497,80.411125,3.9111109
2018-11-03 18:30:00,27.170334,82.16283,3.569615
2018-11-04 18:30:00,27.774498,78.11088,4.231497
2018-11-05 18:30:00,27.184914,80.655655,3.8852654
2018-11-06 18:30:00,27.08492,72.41079,4.226641
2018-11-07 18:30:00,26.926582,72.82217,4.3258915
2018-11-08 18:30:00,27.418251,69.315605,4.633948
2018-11-09 18:30:00,26.739082,77.797325,4.2877307
2018-11-10 18:30:00,26.399498,76.576126,4.4360375
2018-11-11 18:30:00,25.974497,74.44096,4.477071
2018-11-12 18:30:00,26.239084,70.992256,4.9306574
2018-11-13 18:30:00,26.893248,72.582405,5.0336013
2018-11-14 18:30:00,26.56408,86.73343,2.4925623
2018-11-15 18:30:00,26.905748,83.65327,3.0697713
2018-11-16 18:30:00,26.907831,82.83268,3.7015316
2018-11-17 18:30:00,27.393251,81.73492,3.6795506
2018-11-18 18:30:00,27.47658,79.65861,4.13443
2018-11-19 18:30:00,26.149498,84.49725,2.3762014
2018-11-20 18:30:00,24.899498,91.32134,1.2969004
2018-11-21 18:30:00,24.959917,91.4956,1.3896976
2018-11-22 18:30:00,25.697418,86.8411,2.2687352
2018-11-23 18:30:00,26.662,76.25922,4.1535916
2018-11-24 18:30:00,25.868248,76.93029,4.0744295
2018-11-25 18:30:00,25.403666,69.089516,4.475867
2018-11-26 18:30:00,25.780748,63.163086,4.5139832
2018-11-27 18:30:00,25.732834,74.003334,4.258443
2018-11-28 18:30:00,26.405752,75.1863,3.6543489
2018-11-29 18:30:00,26.257833,73.115776,4.1744733
2018-11-30 18:30:00,25.36825,75.16034,3.9985578
2018-12-01 18:30:00,25.322418,77.0498,3.5558636
2018-12-02 18:30:00,26.199495,76.37661,3.6146548
2018-12-03 18:30:00,26.099503,85.89547,2.9790928
2018-12-04 18:30:00,25.670334,89.56705,2.6097739
2018-12-05 18:30:00,26.39325,81.18662,3.6243687
2018-12-06 18:30:00,26.526583,78.57918,3.742237
2018-12-07 18:30:00,26.559916,78.29682,3.980192
2018-12-08 18:30:00,26.018251,77.0901,3.7883258
2018-12-09 18:30:00,25.116167,78.48562,3.8683643
2018-12-10 18:30:00,25.339083,78.69523,3.8157704
2018-12-11 18:30:00,25.412003,80.57988,3.8453143
2018-12-12 18:30:00,25.874502,78.99641,3.8366454
2018-12-13 18:30:00,25.822416,77.24247,3.8823245
2018-12-14 18:30:00,26.082834,72.8037,3.7820964
2018-12-15 18:30:00,23.05575,78.20383,2.1455061
2018-12-16 18:30:00,24.405746,72.50714,4.2332807
2018-12-17 18:30:00,23.784914,81.90238,3.471001
2018-12-18 18:30:00,23.186998,74.83234,4.0123816
2018-12-19 18:30:00,24.241165,80.22595,3.7809336
2018-12-20 18:30:00,25.59117,79.76787,3.557817
2018-12-21 18:30:00,25.89325,78.605934,3.2638686
2018-12-22 18:30:00,25.91825,77.12704,3.42822
2018-12-23 18:30:00,25.49325,75.89005,3.6224856
2018-12-24 18:30:00,24.820333,79.12336,3.6964726
2018-12-25 18:30:00,24.40367,81.54675,3.6165395
2018-12-26 18:30:00,24.622416,81.2405,3.5807798
2018-12-27 18:30:00,25.207832,79.53998,3.1731017
2018-12-28 18:30:00,25.01825,74.212036,3.4667852
2018-12-29 18:30:00,24.862001,70.860504,4.095284
2018-12-30 18:30:00,24.24742,62.386852,4.8825235
2018-12-31 18:30:00,23.29325,63.09936,4.5890346
2019-01-01 18:30:00,24.124498,63.706097,4.487643
2019-01-02 18:30:00,24.039083,68.68913,4.3076987
2019-01-03 18:30:00,23.961998,72.16706,4.043982
2019-01-04 18:30:00,24.291168,68.049065,3.9324625
2019-01-05 18:30:00,23.964083,67.2197,4.318957
2019-01-06 18:30:00,24.262,73.033195,3.6358364
2019-01-07 18:30:00,23.54325,77.990425,4.2145596
2019-01-08 18:30:00,23.141165,79.43502,3.9425285
2019-01-09 18:30:00,24.16825,72.35277,4.0615215
2019-01-10 18:30:00,24.891167,65.382286,4.2127633
2019-01-11 18:30:00,24.322416,69.2321,4.3447623
2019-01-12 18:30:00,24.587,68.40211,3.9934177
2019-01-13 18:30:00,24.289083,66.26426,4.4262204
